,Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
1375,4551137,MALARIA_CONF_CASES,COUNTRY,CAF,AFR,YEAR,Africa,,2004,,,,,,,,46 869,46869.0,,,,2023-05-10T14:48:01+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1376,4555251,MALARIA_CONF_CASES,COUNTRY,MLI,AFR,YEAR,Africa,,2013,,,,,,,,1 506 940,1506940.0,,,,2023-05-10T14:48:24+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1377,4557494,MALARIA_CONF_CASES,COUNTRY,BDI,AFR,YEAR,Africa,,2017,,,,,,,,8 795 952,8795952.0,,,,2023-05-10T14:48:18+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1378,4558962,MALARIA_CONF_CASES,COUNTRY,MEX,AMR,YEAR,Americas,,2011,,,,,,,,1 130,1130.0,,,,2023-05-10T14:48:21+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1379,4564918,MALARIA_CONF_CASES,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,2001,,,,,,,,19 303,19303.0,,,,2023-05-10T14:48:22+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1380,4577523,MALARIA_CONF_CASES,COUNTRY,GHA,AFR,YEAR,Africa,,2020,,,,,,,,5 172 803,5172803.0,,,,2023-05-10T14:48:01+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1381,4580675,MALARIA_CONF_CASES,COUNTRY,GAB,AFR,YEAR,Africa,,2018,,,,,,,,111 719,111719.0,,,,2023-05-10T14:48:22+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1382,4587990,MALARIA_CONF_CASES,COUNTRY,KGZ,EUR,YEAR,Europe,,2005,,,,,,,,226,226.0,,,,2023-05-10T14:48:22+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1383,4593756,MALARIA_CONF_CASES,REGION,AFR,,YEAR,,,2004,,,,,,,,5 927 199,5927199.0,,,,2023-05-10T14:48:10+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1384,4595242,MALARIA_CONF_CASES,COUNTRY,SUR,AMR,YEAR,Americas,,2014,,,,,,,,401,401.0,,,,2023-05-10T14:48:05+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1385,4596191,MALARIA_CONF_CASES,COUNTRY,BEN,AFR,YEAR,Africa,,2014,,,,,,,,1 309 238,1309238.0,,,,2023-05-10T14:47:56+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1386,4597569,MALARIA_CONF_CASES,COUNTRY,STP,AFR,YEAR,Africa,,2013,,,,,,,,9 243,9243.0,,,,2023-05-10T14:48:02+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1387,4598428,MALARIA_CONF_CASES,COUNTRY,PER,AMR,YEAR,Americas,,2011,,,,,,,,25 005,25005.0,,,,2023-05-10T14:48:17+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1388,4600632,MALARIA_CONF_CASES,COUNTRY,TGO,AFR,YEAR,Africa,,2012,,,,,,,,909 129,909129.0,,,,2023-05-10T14:48:15+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1389,4603008,MALARIA_CONF_CASES,COUNTRY,VUT,WPR,YEAR,Western Pacific,,2011,,,,,,,,6 179,6179.0,,,,2023-05-10T14:48:23+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1390,4606803,MALARIA_CONF_CASES,COUNTRY,GIN,AFR,YEAR,Africa,,2006,,,,,,,,54 227,54227.0,,,,2023-05-10T14:48:14+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1391,4611359,MALARIA_CONF_CASES,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,,2017,,,,,,,,1 078,1078.0,,,,2023-05-10T14:48:04+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1392,4612335,MALARIA_CONF_CASES,COUNTRY,CAF,AFR,YEAR,Africa,,2014,,,,,,,,295 088,295088.0,,,,2023-05-10T14:48:01+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1393,4612958,MALARIA_CONF_CASES,REGION,EMR,,YEAR,,,2018,,,,,,,,2 494 090,2494090.0,,,,2023-05-10T14:48:07+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1394,4614485,MALARIA_CONF_CASES,COUNTRY,GUY,AMR,YEAR,Americas,,2009,,,,,,,,13 673,13673.0,,,,2023-05-10T14:48:24+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1395,4618186,MALARIA_CONF_CASES,COUNTRY,STP,AFR,YEAR,Africa,,2017,,,,,,,,2 241,2241.0,,,,2023-05-10T14:48:09+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1396,4618794,MALARIA_CONF_CASES,REGION,EUR,,YEAR,,,2013,,,,,,,,328,328.0,,,,2023-05-10T14:48:07+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1397,4619311,MALARIA_CONF_CASES,COUNTRY,VEN,AMR,YEAR,Americas,,2009,,,,,,,,35 828,35828.0,,,,2023-05-10T14:48:14+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1398,4623969,MALARIA_CONF_CASES,COUNTRY,VNM,WPR,YEAR,Western Pacific,,2012,,,,,,,,19 638,19638.0,,,,2023-05-10T14:48:15+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1399,4625792,MALARIA_CONF_CASES,COUNTRY,MLI,AFR,YEAR,Africa,,2016,,,,,,,,2 311 098,2311098.0,,,,2023-05-10T14:48:05+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1400,4635954,MALARIA_CONF_CASES,COUNTRY,BWA,AFR,YEAR,Africa,,2011,,,,,,,,432,432.0,,,,2023-05-10T14:48:23+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1401,4636708,MALARIA_CONF_CASES,COUNTRY,DZA,AFR,YEAR,Africa,,2018,,,,,,,,1 242,1242.0,,,,2023-05-10T14:48:16+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1402,4643097,MALARIA_CONF_CASES,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,,2018,,,,,,,,16,16.0,,,,2023-05-10T14:48:08+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1403,4649247,MALARIA_CONF_CASES,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,,2005,,,,,,,,413,413.0,,,,2023-05-10T14:48:16+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1404,4652584,MALARIA_CONF_CASES,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,,2015,,,,,,,,823,823.0,,,,2023-05-10T14:48:10+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1405,4653613,MALARIA_CONF_CASES,COUNTRY,ZAF,AFR,YEAR,Africa,,2001,,,,,,,,26 506,26506.0,,,,2023-05-10T14:48:21+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1406,4658705,MALARIA_CONF_CASES,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,2015,,,,,,,,36,36.0,,,,2023-05-10T14:47:56+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1407,4663942,MALARIA_CONF_CASES,COUNTRY,SLV,AMR,YEAR,Americas,,2005,,,,,,,,67,67.0,,,,2023-05-10T14:48:03+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1408,4664029,MALARIA_CONF_CASES,COUNTRY,YEM,EMR,YEAR,Eastern Mediterranean,,2013,,,,,,,,102 778,102778.0,,,,2023-05-10T14:48:01+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1409,4667975,MALARIA_CONF_CASES,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,2008,,,,,,,,6,6.0,,,,2023-05-10T14:48:11+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1410,4668802,MALARIA_CONF_CASES,COUNTRY,HTI,AMR,YEAR,Americas,,2008,,,,,,,,36 774,36774.0,,,,2023-05-10T14:48:15+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1411,4669481,MALARIA_CONF_CASES,COUNTRY,MDG,AFR,YEAR,Africa,,2021,,,,,,,,2 339 103,2339103.0,,,,2023-05-10T14:48:23+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1412,4671071,MALARIA_CONF_CASES,REGION,EUR,,YEAR,,,2004,,,,,,,,9 871,9871.0,,,,2023-05-10T14:48:14+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1413,4673769,MALARIA_CONF_CASES,COUNTRY,GUY,AMR,YEAR,Americas,,2006,,,,,,,,21 064,21064.0,,,,2023-05-10T14:48:05+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1414,4674387,MALARIA_CONF_CASES,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,,2004,,,,,,,,56,56.0,,,,2023-05-10T14:48:02+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1415,4678797,MALARIA_CONF_CASES,COUNTRY,GUY,AMR,YEAR,Americas,,2015,,,,,,,,9 984,9984.0,,,,2023-05-10T14:48:05+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1416,4688862,MALARIA_CONF_CASES,COUNTRY,BDI,AFR,YEAR,Africa,,2004,,,,,,,,363 395,363395.0,,,,2023-05-10T14:48:24+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1417,4694168,MALARIA_CONF_CASES,COUNTRY,BDI,AFR,YEAR,Africa,,2005,,,,,,,,327 464,327464.0,,,,2023-05-10T14:47:58+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1418,4694726,MALARIA_CONF_CASES,COUNTRY,NER,AFR,YEAR,Africa,,2016,,,,,,,,4 258 110,4258110.0,,,,2023-05-10T14:48:24+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1419,4696530,MALARIA_CONF_CASES,COUNTRY,CMR,AFR,YEAR,Africa,,2013,,,,,,,,42 581,42581.0,,,,2023-05-10T14:48:00+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1420,4697239,MALARIA_CONF_CASES,COUNTRY,CRI,AMR,YEAR,Americas,,2016,,,,,,,,13,13.0,,,,2023-05-10T14:48:18+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1421,4700693,MALARIA_CONF_CASES,COUNTRY,MWI,AFR,YEAR,Africa,,2019,,,,,,,,5 184 107,5184107.0,,,,2023-05-10T14:48:00+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1422,4701549,MALARIA_CONF_CASES,COUNTRY,MEX,AMR,YEAR,Americas,,2018,,,,,,,,803,803.0,,,,2023-05-10T14:48:23+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1423,4702046,MALARIA_CONF_CASES,REGION,EUR,,YEAR,,,2011,,,,,,,,252,252.0,,,,2023-05-10T14:48:17+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1424,4702835,MALARIA_CONF_CASES,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,2003,,,,,,,,9 506,9506.0,,,,2023-05-10T14:48:08+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1425,4706744,MALARIA_CONF_CASES,COUNTRY,TLS,SEAR,YEAR,South-East Asia,,2000,,,,,,,,15 212,15212.0,,,,2023-05-10T14:47:57+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1426,4710535,MALARIA_CONF_CASES,REGION,EMR,,YEAR,,,2010,,,,,,,,1 169 899,1169899.0,,,,2023-05-10T14:48:12+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1427,4711515,MALARIA_CONF_CASES,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,2016,,,,,,,,705,705.0,,,,2023-05-10T14:48:13+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1428,4711716,MALARIA_CONF_CASES,COUNTRY,CAF,AFR,YEAR,Africa,,2005,,,,,,,,45 973,45973.0,,,,2023-05-10T14:48:08+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1429,4713588,MALARIA_CONF_CASES,COUNTRY,COG,AFR,YEAR,Africa,,2013,,,,,,,,43 232,43232.0,,,,2023-05-10T14:47:55+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1430,4713961,MALARIA_CONF_CASES,COUNTRY,IDN,SEAR,YEAR,South-East Asia,,2001,,,,,,,,276 204,276204.0,,,,2023-05-10T14:48:17+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1431,4716335,MALARIA_CONF_CASES,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,,2007,,,,,,,,686 908,686908.0,,,,2023-05-10T14:48:21+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1432,4722937,MALARIA_CONF_CASES,COUNTRY,COL,AMR,YEAR,Americas,,2011,,,,,,,,64 436,64436.0,,,,2023-05-10T14:48:08+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1433,4723286,MALARIA_CONF_CASES,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,,2013,,,,,,,,314,314.0,,,,2023-05-10T14:48:09+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1434,4724428,MALARIA_CONF_CASES,COUNTRY,BOL,AMR,YEAR,Americas,,2003,,,,,,,,20 343,20343.0,,,,2023-05-10T14:48:01+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1435,4727536,MALARIA_CONF_CASES,COUNTRY,LBR,AFR,YEAR,Africa,,2021,,,,,,,,912 436,912436.0,,,,2023-05-10T14:48:19+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1436,4730604,MALARIA_CONF_CASES,COUNTRY,KEN,AFR,YEAR,Africa,,2004,,,,,,,,28 328,28328.0,,,,2023-05-10T14:48:17+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1437,4732930,MALARIA_CONF_CASES,COUNTRY,COM,AFR,YEAR,Africa,,2000,,,,,,,,801 784,801784.0,,,,2023-05-10T14:47:56+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1438,4733799,MALARIA_CONF_CASES,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,,2010,,,,,,,,24 833,24833.0,,,,2023-05-10T14:47:59+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1439,4747357,MALARIA_CONF_CASES,COUNTRY,DZA,AFR,YEAR,Africa,,2000,,,,,,,,541,541.0,,,,2023-05-10T14:47:55+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1440,4748554,MALARIA_CONF_CASES,COUNTRY,CPV,AFR,YEAR,Africa,,2015,,,,,,,,27,27.0,,,,2023-05-10T14:48:07+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1441,4750160,MALARIA_CONF_CASES,COUNTRY,STP,AFR,YEAR,Africa,,2016,,,,,,,,2 238,2238.0,,,,2023-05-10T14:48:19+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1442,4751188,MALARIA_CONF_CASES,COUNTRY,MYS,WPR,YEAR,Western Pacific,,2005,,,,,,,,5 569,5569.0,,,,2023-05-10T14:48:22+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1443,4751321,MALARIA_CONF_CASES,COUNTRY,DOM,AMR,YEAR,Americas,,2003,,,,,,,,1 529,1529.0,,,,2023-05-10T14:48:04+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1444,4763717,MALARIA_CONF_CASES,COUNTRY,ZWE,AFR,YEAR,Africa,,2020,,,,,,,,447 381,447381.0,,,,2023-05-10T14:48:21+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1445,4768542,MALARIA_CONF_CASES,COUNTRY,KGZ,EUR,YEAR,Europe,,2009,,,,,,,,4,4.0,,,,2023-05-10T14:48:04+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1446,4771980,MALARIA_CONF_CASES,COUNTRY,LBR,AFR,YEAR,Africa,,2010,,,,,,,,922 173,922173.0,,,,2023-05-10T14:48:18+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1447,4776067,MALARIA_CONF_CASES,COUNTRY,SEN,AFR,YEAR,Africa,,2015,,,,,,,,492 253,492253.0,,,,2023-05-10T14:48:01+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1448,4789671,MALARIA_CONF_CASES,COUNTRY,SLE,AFR,YEAR,Africa,,2021,,,,,,,,1 953 902,1953902.0,,,,2023-05-10T14:48:16+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1449,4791189,MALARIA_CONF_CASES,COUNTRY,MDG,AFR,YEAR,Africa,,2018,,,,,,,,972 790,972790.0,,,,2023-05-10T14:48:10+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1450,4791697,MALARIA_CONF_CASES,COUNTRY,GIN,AFR,YEAR,Africa,,2002,,,,,,,,16 561,16561.0,,,,2023-05-10T14:48:03+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1451,4795660,MALARIA_CONF_CASES,REGION,WPR,,YEAR,,,2013,,,,,,,,461 621,461621.0,,,,2023-05-10T14:48:02+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1452,4797182,MALARIA_CONF_CASES,COUNTRY,MLI,AFR,YEAR,Africa,,2017,,,,,,,,2 277 218,2277218.0,,,,2023-05-10T14:47:57+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1453,4805402,MALARIA_CONF_CASES,COUNTRY,MRT,AFR,YEAR,Africa,,2018,,,,,,,,30 609,30609.0,,,,2023-05-10T14:48:16+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1454,4807813,MALARIA_CONF_CASES,REGION,EUR,,YEAR,,,2002,,,,,,,,20 396,20396.0,,,,2023-05-10T14:48:08+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1455,4809462,MALARIA_CONF_CASES,COUNTRY,GHA,AFR,YEAR,Africa,,2010,,,,,,,,1 071 637,1071637.0,,,,2023-05-10T14:47:55+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1456,4809768,MALARIA_CONF_CASES,COUNTRY,AZE,EUR,YEAR,Europe,,2005,,,,,,,,242,242.0,,,,2023-05-10T14:48:09+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1457,4813380,MALARIA_CONF_CASES,REGION,EUR,,YEAR,,,2018,,,,,,,,255,255.0,,,,2023-05-10T14:48:10+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1458,4817462,MALARIA_CONF_CASES,COUNTRY,BOL,AMR,YEAR,Americas,,2001,,,,,,,,15 765,15765.0,,,,2023-05-10T14:48:12+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1459,4820765,MALARIA_CONF_CASES,REGION,AMR,,YEAR,,,2010,,,,,,,,675 951,675951.0,,,,2023-05-10T14:48:14+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1460,4823509,MALARIA_CONF_CASES,COUNTRY,IND,SEAR,YEAR,South-East Asia,,2019,,,,,,,,338 494,338494.0,,,,2023-05-10T14:48:14+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1461,4826466,MALARIA_CONF_CASES,COUNTRY,ERI,AFR,YEAR,Africa,,2011,,,,,,,,34 848,34848.0,,,,2023-05-10T14:48:20+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1462,4827336,MALARIA_CONF_CASES,COUNTRY,HTI,AMR,YEAR,Americas,,2006,,,,,,,,32 739,32739.0,,,,2023-05-10T14:48:10+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1463,4828195,MALARIA_CONF_CASES,COUNTRY,UGA,AFR,YEAR,Africa,,2017,,,,,,,,11 667 831,11667831.0,,,,2023-05-10T14:48:25+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1464,4829544,MALARIA_CONF_CASES,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,2006,,,,,,,,86 129,86129.0,,,,2023-05-10T14:47:57+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1465,4831389,MALARIA_CONF_CASES,COUNTRY,GHA,AFR,YEAR,Africa,,2021,,,,,,,,5 747 585,5747585.0,,,,2023-05-10T14:48:06+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1466,4837987,MALARIA_CONF_CASES,COUNTRY,GUF,AMR,YEAR,Americas,,2007,,,,,,,,4 828,4828.0,,,,2023-05-10T14:48:15+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1467,4838291,MALARIA_CONF_CASES,REGION,EUR,,YEAR,,,2009,,,,,,,,382,382.0,,,,2023-05-10T14:48:20+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1468,4840073,MALARIA_CONF_CASES,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,,2001,,,,,,,,59,59.0,,,,2023-05-10T14:48:14+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1469,4843984,MALARIA_CONF_CASES,COUNTRY,ARG,AMR,YEAR,Americas,,2002,,,,,,,,125,125.0,,,,2023-05-10T14:48:24+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1470,4846210,MALARIA_CONF_CASES,COUNTRY,SEN,AFR,YEAR,Africa,,2011,,,,,,,,274 119,274119.0,,,,2023-05-10T14:48:05+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1471,4848961,MALARIA_CONF_CASES,COUNTRY,MRT,AFR,YEAR,Africa,,2015,,,,,,,,22 631,22631.0,,,,2023-05-10T14:48:18+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1472,4854330,MALARIA_CONF_CASES,COUNTRY,NAM,AFR,YEAR,Africa,,2015,,,,,,,,12 050,12050.0,,,,2023-05-10T14:48:10+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1473,4857789,MALARIA_CONF_CASES,COUNTRY,AGO,AFR,YEAR,Africa,,2016,,,,,,,,3 794 253,3794253.0,,,,2023-05-10T14:48:10+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1474,4860305,MALARIA_CONF_CASES,COUNTRY,ARE,EMR,YEAR,Eastern Mediterranean,,2017,,,,,,,,4 013,4013.0,,,,2023-05-10T14:48:07+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1475,4865278,MALARIA_CONF_CASES,COUNTRY,ETH,AFR,YEAR,Africa,,2021,,,,,,,,1 397 151,1397151.0,,,,2023-05-10T14:48:14+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1476,4865647,MALARIA_CONF_CASES,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,2002,,,,,,,,15 558,15558.0,,,,2023-05-10T14:47:55+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1477,4866534,MALARIA_CONF_CASES,REGION,SEAR,,YEAR,,,2015,,,,,,,,1 640 979,1640979.0,,,,2023-05-10T14:48:04+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1478,4872775,MALARIA_CONF_CASES,COUNTRY,SEN,AFR,YEAR,Africa,,2012,,,,,,,,294 385,294385.0,,,,2023-05-10T14:48:13+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1479,4874751,MALARIA_CONF_CASES,COUNTRY,ZMB,AFR,YEAR,Africa,,2016,,,,,,,,4 851 319,4851319.0,,,,2023-05-10T14:48:05+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1480,4875592,MALARIA_CONF_CASES,COUNTRY,SLB,WPR,YEAR,Western Pacific,,2006,,,,,,,,75 412,75412.0,,,,2023-05-10T14:48:23+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1481,4876309,MALARIA_CONF_CASES,COUNTRY,DZA,AFR,YEAR,Africa,,2016,,,,,,,,432,432.0,,,,2023-05-10T14:48:14+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1482,4877457,MALARIA_CONF_CASES,COUNTRY,STP,AFR,YEAR,Africa,,2003,,,,,,,,42 656,42656.0,,,,2023-05-10T14:48:02+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1483,4884131,MALARIA_CONF_CASES,COUNTRY,ZAF,AFR,YEAR,Africa,,2018,,,,,,,,10 789,10789.0,,,,2023-05-10T14:48:24+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1484,4884822,MALARIA_CONF_CASES,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,2002,,,,,,,,12 750,12750.0,,,,2023-05-10T14:48:07+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1485,4886614,MALARIA_CONF_CASES,COUNTRY,SLV,AMR,YEAR,Americas,,2008,,,,,,,,33,33.0,,,,2023-05-10T14:48:01+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1486,4898517,MALARIA_CONF_CASES,GLOBAL,GLOBAL,,YEAR,,,2006,,,,,,,,12 156 578,12156578.0,,,,2023-05-10T14:48:06+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1487,4902218,MALARIA_CONF_CASES,COUNTRY,TUR,EUR,YEAR,Europe,,2012,,,,,,,,595,595.0,,,,2023-05-10T14:48:01+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
