,Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
1400,1945558,WHS3_43,COUNTRY,POL,YEAR,EUR,Europe,,1981,,,,,,,,281,281.0,,,,2024-07-12T15:46:58.707+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
1401,1946609,WHS3_43,COUNTRY,VGB,YEAR,AMR,Americas,,1974,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
1402,1950332,WHS3_43,COUNTRY,BLR,YEAR,EUR,Europe,,2016,,,,,,,,522,522.0,,,,2024-07-12T15:46:58.707+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1403,1950798,WHS3_43,COUNTRY,BEL,YEAR,EUR,Europe,,2022,,,,,,,,80,80.0,,,,2024-07-12T15:46:58.707+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1404,1950846,WHS3_43,COUNTRY,KAZ,YEAR,EUR,Europe,,1999,,,,,,,,56,56.0,,,,2024-07-12T15:46:58.707+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
1405,1951115,WHS3_43,COUNTRY,NIC,YEAR,AMR,Americas,,2019,,,,,,,,8,8.0,,,,2024-07-12T15:46:58.707+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1406,1952278,WHS3_43,COUNTRY,BRB,YEAR,AMR,Americas,,1994,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
1407,1952440,WHS3_43,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,,2020,,,,,,,,224,224.0,,,,2024-07-12T15:46:58.707+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1408,1953102,WHS3_43,COUNTRY,NIU,YEAR,WPR,Western Pacific,,2013,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1409,1957249,WHS3_43,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,,2022,,,,,,,,331,331.0,,,,2024-07-12T15:46:58.707+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1410,1957334,WHS3_43,COUNTRY,NIU,YEAR,WPR,Western Pacific,,2022,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1411,1957631,WHS3_43,COUNTRY,CYP,YEAR,EUR,Europe,,1999,,,,,,,,12,12.0,,,,2024-07-12T15:46:58.707+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
1412,1958354,WHS3_43,COUNTRY,GUY,YEAR,AMR,Americas,,2006,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1413,1961142,WHS3_43,COUNTRY,STP,YEAR,AFR,Africa,,1979,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
1414,1966210,WHS3_43,COUNTRY,HND,YEAR,AMR,Americas,,2012,,,,,,,,48,48.0,,,,2024-07-12T15:46:58.707+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1415,1966593,WHS3_43,COUNTRY,THA,YEAR,SEAR,South-East Asia,,2020,,,,,,,,90,90.0,,,,2024-07-12T15:46:58.707+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1416,1967989,WHS3_43,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,,2018,,,,,,,,64,64.0,,,,2024-07-12T15:46:58.707+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1417,1971509,WHS3_43,COUNTRY,RWA,YEAR,AFR,Africa,,1990,,,,,,,,177,177.0,,,,2024-07-12T15:46:58.707+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
1418,1973545,WHS3_43,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,,1977,,,,,,,,90,90.0,,,,2024-07-12T15:46:58.707+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
1419,1974806,WHS3_43,COUNTRY,ECU,YEAR,AMR,Americas,,1990,,,,,,,,487,487.0,,,,2024-07-12T15:46:58.707+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
1420,1977888,WHS3_43,COUNTRY,UZB,YEAR,EUR,Europe,,1990,,,,,,,,713,713.0,,,,2024-07-12T15:46:58.707+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
1421,1978780,WHS3_43,COUNTRY,GAB,YEAR,AFR,Africa,,1984,,,,,,,,1319,1319.0,,,,2024-07-12T15:46:58.707+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
1422,1978898,WHS3_43,COUNTRY,PRT,YEAR,EUR,Europe,,2000,,,,,,,,22,22.0,,,,2024-07-12T15:46:58.707+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1423,1979343,WHS3_43,COUNTRY,AGO,YEAR,AFR,Africa,,2009,,,,,,,,1127,1127.0,,,,2024-07-12T15:46:58.707+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1424,1981532,WHS3_43,COUNTRY,IND,YEAR,SEAR,South-East Asia,,1975,,,,,,,,345 457,345457.0,,,,2024-07-12T15:46:58.707+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
1425,1985295,WHS3_43,COUNTRY,CRI,YEAR,AMR,Americas,,2011,,,,,,,,79,79.0,,,,2024-07-12T15:46:58.707+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1426,1987276,WHS3_43,COUNTRY,BRN,YEAR,WPR,Western Pacific,,1981,,,,,,,,3,3.0,,,,2024-07-12T15:46:58.707+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
1427,1987836,WHS3_43,COUNTRY,SEN,YEAR,AFR,Africa,,2023,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1428,1992047,WHS3_43,COUNTRY,BHS,YEAR,AMR,Americas,,1989,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
1429,1992171,WHS3_43,WORLDBANKINCOMEGROUP,WB_LI,YEAR,,,,2012,,,,,,,,13 905,13905.0,,,,2024-07-12T15:46:58.707+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1430,1993049,WHS3_43,COUNTRY,KEN,YEAR,AFR,Africa,,2021,,,,,,,,29,29.0,,,,2024-07-12T15:46:58.707+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1431,1994445,WHS3_43,COUNTRY,MKD,YEAR,EUR,Europe,,1991,,,,,,,,84,84.0,,,,2024-07-12T15:46:58.707+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
1432,1994734,WHS3_43,REGION,SEAR,YEAR,,,,2000,,,,,,,,38 510,38510.0,,,,2024-07-12T15:46:58.707+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1433,2000250,WHS3_43,COUNTRY,COG,YEAR,AFR,Africa,,1999,,,,,,,,17,17.0,,,,2024-07-12T15:46:58.707+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
1434,2000563,WHS3_43,COUNTRY,MNG,YEAR,WPR,Western Pacific,,2009,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1435,2000864,WHS3_43,COUNTRY,ZMB,YEAR,AFR,Africa,,2018,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1436,2001273,WHS3_43,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,,2009,,,,,,,,16,16.0,,,,2024-07-12T15:46:58.707+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1437,2005245,WHS3_43,COUNTRY,BGD,YEAR,SEAR,South-East Asia,,2017,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1438,2006975,WHS3_43,COUNTRY,GRD,YEAR,AMR,Americas,,2008,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1439,2007565,WHS3_43,COUNTRY,COL,YEAR,AMR,Americas,,1993,,,,,,,,1271,1271.0,,,,2024-07-12T15:46:58.707+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
1440,2012415,WHS3_43,COUNTRY,NLD,YEAR,EUR,Europe,,1998,,,,,,,,2252,2252.0,,,,2024-07-12T15:46:58.707+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
1441,2012824,WHS3_43,COUNTRY,SGP,YEAR,WPR,Western Pacific,,1988,,,,,,,,11,11.0,,,,2024-07-12T15:46:58.707+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
1442,2012990,WHS3_43,COUNTRY,TJK,YEAR,EUR,Europe,,1999,,,,,,,,80,80.0,,,,2024-07-12T15:46:58.707+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
1443,2014592,WHS3_43,COUNTRY,ASM,YEAR,WPR,Western Pacific,,2001,,,,,,,,2,2.0,,,,2024-07-12T15:46:58.707+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1444,2015120,WHS3_43,COUNTRY,COL,YEAR,AMR,Americas,,1984,,,,,,,,3211,3211.0,,,,2024-07-12T15:46:58.707+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
1445,2015441,WHS3_43,COUNTRY,GIN,YEAR,AFR,Africa,,2009,,,,,,,,25,25.0,,,,2024-07-12T15:46:58.707+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1446,2015625,WHS3_43,COUNTRY,ROU,YEAR,EUR,Europe,,1984,,,,,,,,5896,5896.0,,,,2024-07-12T15:46:58.707+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
1447,2018701,WHS3_43,COUNTRY,CHL,YEAR,AMR,Americas,,1981,,,,,,,,2043,2043.0,,,,2024-07-12T15:46:58.707+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
1448,2019041,WHS3_43,COUNTRY,PAN,YEAR,AMR,Americas,,2007,,,,,,,,78,78.0,,,,2024-07-12T15:46:58.707+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1449,2019194,WHS3_43,COUNTRY,CYP,YEAR,EUR,Europe,,2014,,,,,,,,7,7.0,,,,2024-07-12T15:46:58.707+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1450,2019546,WHS3_43,COUNTRY,GUM,YEAR,WPR,Western Pacific,,2011,,,,,,,,168,168.0,,,,2024-07-12T15:46:58.707+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1451,2020384,WHS3_43,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,,2001,,,,,,,,2922,2922.0,,,,2024-07-12T15:46:58.707+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1452,2025566,WHS3_43,COUNTRY,BDI,YEAR,AFR,Africa,,1974,,,,,,,,6270,6270.0,,,,2024-07-12T15:46:58.707+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
1453,2026177,WHS3_43,COUNTRY,TCA,YEAR,AMR,Americas,,1985,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
1454,2026985,WHS3_43,COUNTRY,BEN,YEAR,AFR,Africa,,1989,,,,,,,,455,455.0,,,,2024-07-12T15:46:58.707+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
1455,2026998,WHS3_43,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,1980,,,,,,,,1055,1055.0,,,,2024-07-12T15:46:58.707+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
1456,2027287,WHS3_43,COUNTRY,MDG,YEAR,AFR,Africa,,1976,,,,,,,,10 389,10389.0,,,,2024-07-12T15:46:58.707+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
1457,2027619,WHS3_43,COUNTRY,BLZ,YEAR,AMR,Americas,,1980,,,,,,,,11,11.0,,,,2024-07-12T15:46:58.707+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
1458,2029200,WHS3_43,COUNTRY,SRB,YEAR,EUR,Europe,,1977,,,,,,,,5829,5829.0,,,,2024-07-12T15:46:58.707+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
1459,2033425,WHS3_43,COUNTRY,BFA,YEAR,AFR,Africa,,2015,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1460,2034008,WHS3_43,REGION,WPR,YEAR,,,,2002,,,,,,,,30 682,30682.0,,,,2024-07-12T15:46:58.707+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1461,2039226,WHS3_43,COUNTRY,NOR,YEAR,EUR,Europe,,1977,,,,,,,,1053,1053.0,,,,2024-07-12T15:46:58.707+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
1462,2040725,WHS3_43,COUNTRY,NLD,YEAR,EUR,Europe,,1984,,,,,,,,534,534.0,,,,2024-07-12T15:46:58.707+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
1463,2041660,WHS3_43,COUNTRY,CHN,YEAR,WPR,Western Pacific,,2013,,,,,,,,1712,1712.0,,,,2024-07-12T15:46:58.707+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1464,2041758,WHS3_43,COUNTRY,PYF,YEAR,WPR,Western Pacific,,1986,,,,,,,,7,7.0,,,,2024-07-12T15:46:58.707+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
1465,2042270,WHS3_43,COUNTRY,KAZ,YEAR,EUR,Europe,,2009,,,,,,,,39,39.0,,,,2024-07-12T15:46:58.707+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1466,2042842,WHS3_43,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,,2013,,,,,,,,32 132,32132.0,,,,2024-07-12T15:46:58.707+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1467,2042998,WHS3_43,COUNTRY,PRK,YEAR,SEAR,South-East Asia,,2022,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1468,2046100,WHS3_43,COUNTRY,VGB,YEAR,AMR,Americas,,2017,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1469,2046186,WHS3_43,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,,2014,,,,,,,,1606,1606.0,,,,2024-07-12T15:46:58.707+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1470,2046198,WHS3_43,COUNTRY,USA,YEAR,AMR,Americas,,2005,,,,,,,,25 616,25616.0,,,,2024-07-12T15:46:58.707+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1471,2046279,WHS3_43,COUNTRY,COL,YEAR,AMR,Americas,,1983,,,,,,,,5450,5450.0,,,,2024-07-12T15:46:58.707+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
1472,2046701,WHS3_43,COUNTRY,BGR,YEAR,EUR,Europe,,1983,,,,,,,,66,66.0,,,,2024-07-12T15:46:58.707+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
1473,2046839,WHS3_43,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,,1995,,,,,,,,37,37.0,,,,2024-07-12T15:46:58.707+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
1474,2046991,WHS3_43,COUNTRY,VEN,YEAR,AMR,Americas,,1990,,,,,,,,1389,1389.0,,,,2024-07-12T15:46:58.707+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
1475,2047027,WHS3_43,COUNTRY,CYM,YEAR,AMR,Americas,,1991,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
1476,2047227,WHS3_43,COUNTRY,DOM,YEAR,AMR,Americas,,2008,,,,,,,,11,11.0,,,,2024-07-12T15:46:58.707+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1477,2048586,WHS3_43,COUNTRY,SVK,YEAR,EUR,Europe,,2004,,,,,,,,21,21.0,,,,2024-07-12T15:46:58.707+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1478,2048619,WHS3_43,COUNTRY,CAF,YEAR,AFR,Africa,,2021,,,,,,,,410,410.0,,,,2024-07-12T15:46:58.707+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1479,2049106,WHS3_43,COUNTRY,NCL,YEAR,WPR,Western Pacific,,2023,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1480,2049775,WHS3_43,COUNTRY,AIA,YEAR,AMR,Americas,,1996,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
1481,2053324,WHS3_43,COUNTRY,ARM,YEAR,EUR,Europe,,2018,,,,,,,,160,160.0,,,,2024-07-12T15:46:58.707+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1482,2054151,WHS3_43,COUNTRY,PER,YEAR,AMR,Americas,,2000,,,,,,,,68,68.0,,,,2024-07-12T15:46:58.707+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1483,2054601,WHS3_43,COUNTRY,HND,YEAR,AMR,Americas,,2004,,,,,,,,104,104.0,,,,2024-07-12T15:46:58.707+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1484,2054657,WHS3_43,COUNTRY,NLD,YEAR,EUR,Europe,,2014,,,,,,,,8960,8960.0,,,,2024-07-12T15:46:58.707+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1485,2056157,WHS3_43,COUNTRY,TON,YEAR,WPR,Western Pacific,,2010,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1486,2056410,WHS3_43,COUNTRY,TUR,YEAR,EUR,Europe,,2003,,,,,,,,255,255.0,,,,2024-07-12T15:46:58.707+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1487,2059825,WHS3_43,COUNTRY,BTN,YEAR,SEAR,South-East Asia,,1988,,,,,,,,219,219.0,,,,2024-07-12T15:46:58.707+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
1488,2060449,WHS3_43,COUNTRY,LCA,YEAR,AMR,Americas,,2013,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1489,2060922,WHS3_43,COUNTRY,COL,YEAR,AMR,Americas,,2002,,,,,,,,322,322.0,,,,2024-07-12T15:46:58.707+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1490,2061970,WHS3_43,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,,1981,,,,,,,,41 811,41811.0,,,,2024-07-12T15:46:58.707+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
1491,2062686,WHS3_43,COUNTRY,SMR,YEAR,EUR,Europe,,2016,,,,,,,,13,13.0,,,,2024-07-12T15:46:58.707+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1492,2062899,WHS3_43,COUNTRY,PRT,YEAR,EUR,Europe,,2004,,,,,,,,38,38.0,,,,2024-07-12T15:46:58.707+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1493,2063055,WHS3_43,COUNTRY,FIN,YEAR,EUR,Europe,,2006,,,,,,,,535,535.0,,,,2024-07-12T15:46:58.707+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1494,2066944,WHS3_43,COUNTRY,HTI,YEAR,AMR,Americas,,2023,,,,,,,,4,4.0,,,,2024-07-12T15:46:58.707+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1495,2068139,WHS3_43,COUNTRY,TUV,YEAR,WPR,Western Pacific,,2004,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1496,2068155,WHS3_43,COUNTRY,AUT,YEAR,EUR,Europe,,2018,,,,,,,,2197,2197.0,,,,2024-07-12T15:46:58.707+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1497,2068420,WHS3_43,COUNTRY,PRY,YEAR,AMR,Americas,,1997,,,,,,,,40,40.0,,,,2024-07-12T15:46:58.707+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
1498,2069161,WHS3_43,COUNTRY,UKR,YEAR,EUR,Europe,,2012,,,,,,,,2286,2286.0,,,,2024-07-12T15:46:58.707+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1499,2070089,WHS3_43,COUNTRY,KNA,YEAR,AMR,Americas,,1977,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
1500,2070266,WHS3_43,COUNTRY,TON,YEAR,WPR,Western Pacific,,1980,,,,,,,,2,2.0,,,,2024-07-12T15:46:58.707+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
1501,2074863,WHS3_43,COUNTRY,CHL,YEAR,AMR,Americas,,2002,,,,,,,,1171,1171.0,,,,2024-07-12T15:46:58.707+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1502,2080244,WHS3_43,COUNTRY,MAC,YEAR,,,,2017,,,,,,,,1,1.0,,,,2024-07-12T15:46:58.707+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1503,2080318,WHS3_43,COUNTRY,BEN,YEAR,AFR,Africa,,1983,,,,,,,,1937,1937.0,,,,2024-07-12T15:46:58.707+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
1504,2081186,WHS3_43,COUNTRY,ISR,YEAR,EUR,Europe,,2020,,,,,,,,517,517.0,,,,2024-07-12T15:46:58.707+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1505,2084058,WHS3_43,COUNTRY,GRD,YEAR,AMR,Americas,,2015,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1506,2084092,WHS3_43,COUNTRY,UZB,YEAR,EUR,Europe,,2018,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1507,2084128,WHS3_43,COUNTRY,LCA,YEAR,AMR,Americas,,2007,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1508,2087069,WHS3_43,COUNTRY,CAN,YEAR,AMR,Americas,,1996,,,,,,,,5408,5408.0,,,,2024-07-12T15:46:58.707+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
1509,2087557,WHS3_43,COUNTRY,SRB,YEAR,EUR,Europe,,2000,,,,,,,,24,24.0,,,,2024-07-12T15:46:58.707+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1510,2088300,WHS3_43,COUNTRY,FJI,YEAR,WPR,Western Pacific,,1974,,,,,,,,41,41.0,,,,2024-07-12T15:46:58.707+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
1511,2089302,WHS3_43,COUNTRY,MDA,YEAR,EUR,Europe,,2002,,,,,,,,5,5.0,,,,2024-07-12T15:46:58.707+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1512,2090435,WHS3_43,COUNTRY,AIA,YEAR,AMR,Americas,,1980,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
1513,2095235,WHS3_43,COUNTRY,MKD,YEAR,EUR,Europe,,1999,,,,,,,,10,10.0,,,,2024-07-12T15:46:58.707+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
1514,2095686,WHS3_43,COUNTRY,MNP,YEAR,WPR,Western Pacific,,1995,,,,,,,,1,1.0,,,,2024-07-12T15:46:58.707+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
1515,2096943,WHS3_43,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,,1981,,,,,,,,29,29.0,,,,2024-07-12T15:46:58.707+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
1516,2100704,WHS3_43,COUNTRY,SWZ,YEAR,AFR,Africa,,1996,,,,,,,,11,11.0,,,,2024-07-12T15:46:58.707+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
1517,2101549,WHS3_43,COUNTRY,BDI,YEAR,AFR,Africa,,1998,,,,,,,,94,94.0,,,,2024-07-12T15:46:58.707+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
1518,2103177,WHS3_43,COUNTRY,NLD,YEAR,EUR,Europe,,1976,,,,,,,,4,4.0,,,,2024-07-12T15:46:58.707+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
